src.main.java.com.fsck.k9.mail.Transport,Transport,Service Provider,abstract class,k9mail-library\src\main\java\com\fsck\k9\mail\Transport.java
src.main.java.com.fsck.k9.mail.TransportProvider,TransportProvider,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\TransportProvider.java
src.main.java.com.fsck.k9.mail.transport.WebDavTransport,WebDavTransport,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\transport\WebDavTransport.java
src.main.java.com.fsck.k9.mail.TransportUris,TransportUris,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\TransportUris.java
src.main.java.com.fsck.k9.mail.transport.smtp.EnhancedNegativeSmtpReplyException,EnhancedNegativeSmtpReplyException,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\EnhancedNegativeSmtpReplyException.java
src.main.java.com.fsck.k9.mail.transport.smtp.NegativeSmtpReplyException,NegativeSmtpReplyException,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\NegativeSmtpReplyException.java
src.main.java.com.fsck.k9.mail.transport.smtp.SmtpTransport.CommandResponse,CommandResponse,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\SmtpTransport.CommandResponse.java
src.main.java.com.fsck.k9.mail.transport.smtp.StatusCodeClass,StatusCodeClass,Information Holder,enum,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\StatusCodeClass.java
src.main.java.com.fsck.k9.mail.transport.smtp.StatusCodeSubject,StatusCodeSubject,Information Holder,enum,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\StatusCodeSubject.java
src.main.java.com.fsck.k9.mail.transport.smtp.StatusCodeDetail,StatusCodeDetail,Information Holder,enum,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\StatusCodeDetail.java
src.main.java.com.fsck.k9.mail.store.RemoteStore,RemoteStore,Structurer,abstract class,k9mail-library\src\main\java\com\fsck\k9\mail\store\RemoteStore.java
src.main.java.com.fsck.k9.mail.store.StoreConfig,StoreConfig,Information Holder,interface,k9mail-library\src\main\java\com\fsck\k9\mail\store\StoreConfig.java
src.main.java.com.fsck.k9.mail.transport.smtp.SmtpTransport,SmtpTransport,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\transport\smtp\SmtpTransport.java
src.main.java.com.fsck.k9.mail.store.webdav.ConnectionInfo,ConnectionInfo,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\ConnectionInfo.java
src.main.java.com.fsck.k9.mail.store.webdav.DataSet,DataSet,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\DataSet.java
src.main.java.com.fsck.k9.mail.store.webdav.HttpGeneric,HttpGeneric,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\HttpGeneric.java
src.main.java.com.fsck.k9.mail.store.webdav.ParsedMessageEnvelope,ParsedMessageEnvelope,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\ParsedMessageEnvelope.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavConstants,WebDavConstants,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavConstants.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavFolder,WebDavFolder,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavFolder.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavHandler,WebDavHandler,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavHandler.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavHttpClient.WebDavHttpClientFactory,WebDavHttpClientFactory,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavHttpClient.WebDavHttpClientFactory.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavHttpClient,WebDavHttpClient,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavHttpClient.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavMessage,WebDavMessage,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavMessage.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavSocketFactory,WebDavSocketFactory,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavSocketFactory.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavStore,WebDavStore,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavStoreSettings,WebDavStoreSettings,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStoreSettings.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavStoreUriCreator,WebDavStoreUriCreator,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStoreUriCreator.java
src.main.java.com.fsck.k9.mail.store.webdav.WebDavStoreUriDecoder,WebDavStoreUriDecoder,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStoreUriDecoder.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Capabilities,Pop3Capabilities,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Capabilities.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store.Pop3ErrorResponse,Pop3ErrorResponse,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3ErrorResponse.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Folder,Pop3Folder,Controller,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Folder.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Message,Pop3Message,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Message.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store.Pop3ResponseInputStream,Pop3ResponseInputStream,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3ResponseInputStream.java
src.main.java.com.fsck.k9.mail.store.pop3.Pop3Store,Pop3Store,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.java
src.main.java.com.fsck.k9.mail.store.imap.AlertResponse,AlertResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\AlertResponse.java
src.main.java.com.fsck.k9.mail.store.imap.Capabilities,Capabilities,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\Capabilities.java
src.main.java.com.fsck.k9.mail.store.imap.CapabilityResponse,CapabilityResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\CapabilityResponse.java
src.main.java.com.fsck.k9.mail.store.imap.Commands,Commands,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\Commands.java
src.main.java.com.fsck.k9.mail.store.imap.FetchBodyCallback,FetchBodyCallback,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\FetchBodyCallback.java
src.main.java.com.fsck.k9.mail.store.imap.FetchPartCallback,FetchPartCallback,Coordinator,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\FetchPartCallback.java
src.main.java.com.fsck.k9.mail.store.imap.FolderNameCodec,FolderNameCodec,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\FolderNameCodec.java
src.main.java.com.fsck.k9.mail.store.imap.IdGrouper.ContiguousIdGroup,ContiguousIdGroup,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\IdGrouper.ContiguousIdGroup.java
src.main.java.com.fsck.k9.mail.store.imap.IdGrouper.GroupedIds,GroupedIds,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\IdGrouper.GroupedIds.java
src.main.java.com.fsck.k9.mail.store.imap.IdGrouper,IdGrouper,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\IdGrouper.java
src.main.java.com.fsck.k9.mail.store.imap.ImapCommandSplitter,ImapCommandSplitter,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapCommandSplitter.java
src.main.java.com.fsck.k9.mail.store.imap.ImapConnection,ImapConnection,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapConnection.java
src.main.java.com.fsck.k9.mail.store.imap.ImapFolder,ImapFolder,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapFolder.java
src.main.java.com.fsck.k9.mail.store.imap.ImapFolderPusher.IdleStopper,IdleStopper,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapFolderPusher.IdleStopper.java
src.main.java.com.fsck.k9.mail.store.imap.ImapFolderPusher.PushRunnable,PushRunnable,Controller,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapFolderPusher.PushRunnable.java
src.main.java.com.fsck.k9.mail.store.imap.ImapFolderPusher,ImapFolderPusher,Controller,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapFolderPusher.java
src.main.java.com.fsck.k9.mail.store.imap.ImapList,ImapList,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapList.java
src.main.java.com.fsck.k9.mail.store.imap.ImapMessage,ImapMessage,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapMessage.java
src.main.java.com.fsck.k9.mail.store.imap.ImapPushState,ImapPushState,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapPushState.java
src.main.java.com.fsck.k9.mail.store.imap.ImapPusher,ImapPusher,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapPusher.java
src.main.java.com.fsck.k9.mail.store.imap.ImapResponse,ImapResponse,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapResponse.java
src.main.java.com.fsck.k9.mail.store.imap.ImapResponseCallback,ImapResponseCallback,Service Provider,interface,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapResponseCallback.java
src.main.java.com.fsck.k9.mail.store.imap.ImapResponseParser,ImapResponseParser,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapResponseParser.java
src.main.java.com.fsck.k9.mail.store.imap.ImapResponseParserException,ImapResponseParserException,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapResponseParserException.java
src.main.java.com.fsck.k9.mail.store.imap.ImapSearcher,ImapSearcher,Service Provider,interface,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapSearcher.java
src.main.java.com.fsck.k9.mail.store.imap.ImapSettings,ImapSettings,Information Holder,interface,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapSettings.java
src.main.java.com.fsck.k9.mail.store.imap.ImapStore.StoreImapSettings,StoreImapSettings,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapStore.StoreImapSettings.java
src.main.java.com.fsck.k9.mail.store.imap.ImapStore,ImapStore,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapStore.java
src.main.java.com.fsck.k9.mail.store.imap.ImapStoreSettings,ImapStoreSettings,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapStoreSettings.java
src.main.java.com.fsck.k9.mail.store.imap.ImapStoreUriCreator,ImapStoreUriCreator,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapStoreUriCreator.java
src.main.java.com.fsck.k9.mail.store.imap.ImapStoreUriDecoder,ImapStoreUriDecoder,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapStoreUriDecoder.java
src.main.java.com.fsck.k9.mail.store.imap.ImapUtility,ImapUtility,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapUtility.java
src.main.java.com.fsck.k9.mail.store.imap.ListResponse,ListResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ListResponse.java
src.main.java.com.fsck.k9.mail.store.imap.NamespaceResponse,NamespaceResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\NamespaceResponse.java
src.main.java.com.fsck.k9.mail.store.imap.NegativeImapResponseException,NegativeImapResponseException,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\NegativeImapResponseException.java
